,Rainfall.mean,tcrw
741,0.0,1.49e-08
742,0.0,1.49e-08
743,0.0,1.49e-08
744,0.0,1.49e-08
745,0.0,1.49e-08
746,0.0,1.49e-08
747,0.0,1.49e-08
748,0.0,1.49e-08
749,0.0,1.49e-08
750,0.0,1.49e-08
751,0.0,1.49e-08
752,0.0,1.49e-08
753,0.0,1.49e-08
754,0.0,1.49e-08
755,0.0,1.49e-08
756,0.001388889,1.49e-08
757,0.0,1.49e-08
758,0.001388889,1.49e-08
759,0.0,1.49e-08
760,0.0,1.49e-08
761,0.0,1.49e-08
762,0.0,0.00073278
763,0.0,1.49e-08
764,0.0,0.000876308
765,0.0,1.49e-08
766,0.004166667,1.49e-08
767,0.0,1.49e-08
768,0.0,1.49e-08
769,0.0,1.49e-08
770,0.0,1.49e-08
771,0.0,1.49e-08
772,0.001388889,1.49e-08
773,0.0,1.49e-08
774,0.001388889,1.49e-08
775,0.0,1.49e-08
776,0.0,1.49e-08
777,0.0,1.49e-08
778,0.0,1.49e-08
779,0.0,0.000241756
780,0.0,1.49e-08
781,0.0,0.000143543
782,0.0,0.003293693
783,0.0,1.49e-08
784,0.001388889,1.49e-08
785,0.055555556,1.49e-08
786,0.077777778,0.000287071
787,0.008333333,1.49e-08
788,0.004225352,0.002734676
789,0.0,1.49e-08
790,0.0,1.49e-08
791,0.0,1.49e-08
792,0.0,1.49e-08
793,0.0,1.49e-08
794,0.0,1.49e-08
795,0.0,1.49e-08
796,0.0,1.49e-08
797,0.015277778,0.002356961
798,0.0,0.005000979
799,0.180555556,0.07858002
800,0.0,1.49e-08
801,0.0,0.001223818
802,0.0,1.49e-08
803,0.0,1.49e-08
804,0.0,1.49e-08
805,0.0,1.49e-08
806,0.0,0.000241756
807,0.0,1.49e-08
808,0.0,1.49e-08
809,0.0,1.49e-08
810,0.0,1.49e-08
811,0.061111111,1.49e-08
812,0.038888889,0.004593045
813,0.029577465,0.01970923
814,0.016666667,1.49e-08
815,0.0,1.49e-08
816,0.001388889,1.49e-08
817,0.0,1.49e-08
818,0.143055556,0.00455527
819,0.0,0.000392839
820,0.001388889,1.49e-08
821,0.0,1.49e-08
822,0.001388889,1.49e-08
823,0.0,1.49e-08
824,0.0,1.49e-08
825,0.0,1.49e-08
826,0.0,1.49e-08
827,0.0,0.000241756
828,0.0,1.49e-08
829,0.0,1.49e-08
830,0.0,1.49e-08
831,0.0,1.49e-08
832,0.0,1.49e-08
833,0.0,1.49e-08
834,0.0,1.49e-08
835,0.0,1.49e-08
836,0.0,1.49e-08
837,0.0,1.49e-08
838,0.0,1.49e-08
839,0.0,1.49e-08
840,0.0,1.49e-08
841,0.0,1.49e-08
842,0.029166667,1.49e-08
843,0.047222222,0.05516164
844,0.0,1.49e-08
845,0.0,1.49e-08
846,0.0,0.00103496
847,0.0,1.49e-08
848,0.0,1.49e-08
849,0.0,1.49e-08
850,0.0,1.49e-08
851,0.045833333,0.000936747
852,0.027777778,0.02848734
853,0.0,0.000196427
854,0.019444444,1.51e-05
855,0.004166667,0.018855587
856,0.0,0.003610984
857,0.0,0.000392839
858,0.0,1.49e-08
859,0.0,1.49e-08
860,0.05,0.000143543
861,0.029166667,0.032861292
862,0.0,1.49e-08
863,0.0,0.000793219
864,0.0,1.49e-08
865,0.0,0.000762999
866,0.0,1.49e-08
867,0.0,1.49e-08
868,0.0,1.49e-08
869,0.0,0.000143543
870,0.0,1.49e-08
871,0.0,1.49e-08
872,0.0,1.49e-08
873,0.0,1.49e-08
874,0.0,1.49e-08
875,0.002777778,0.004343748
876,0.001388889,1.49e-08
877,0.0,1.49e-08
878,0.0,1.49e-08
879,0.0,1.49e-08
880,0.0,1.49e-08
881,0.0,1.49e-08
882,0.0,1.49e-08
883,0.0,1.49e-08
884,0.0,0.00036262
885,0.0,0.000271976
886,0.0,1.49e-08
887,0.0,1.49e-08
888,0.0,1.49e-08
889,0.0,1.49e-08
890,0.0,1.49e-08
891,0.0,0.000370175
892,0.002777778,0.002666682
893,0.0,0.000830993
894,0.0,1.49e-08
895,0.001388889,1.49e-08
896,0.004166667,1.49e-08
897,0.029166667,1.49e-08
898,0.002777778,1.49e-08
899,0.008333333,1.49e-08
900,0.140277778,1.49e-08
901,0.044444444,0.000241756
902,0.0,1.49e-08
903,0.0,1.49e-08
904,0.0,1.49e-08
905,0.0,1.49e-08
906,0.0,1.49e-08
907,,0.000241756
908,0.0,1.49e-08
909,0.0,1.49e-08
910,0.003125,1.49e-08
911,0.0,1.49e-08
912,0.0,1.49e-08
913,0.0,1.49e-08
914,0.0,1.49e-08
915,0.0,1.49e-08
916,0.0,1.49e-08
917,0.0,1.49e-08
918,0.0,1.49e-08
919,0.0,1.49e-08
920,0.0,1.49e-08
921,0.0,1.49e-08
922,0.0,1.49e-08
923,0.0,1.49e-08
924,0.0,1.49e-08
925,0.0,1.49e-08
926,0.0,1.49e-08
927,0.0,1.49e-08
928,0.0,1.49e-08
929,0.0,1.49e-08
930,0.0,1.49e-08
931,0.0,1.49e-08
932,0.0,1.49e-08
933,0.0,1.49e-08
934,0.0,1.49e-08
935,0.0,1.49e-08
936,0.0,1.49e-08
937,0.0,1.49e-08
938,0.041666667,1.51e-05
939,0.001408451,0.00352788
940,0.0,1.49e-08
941,0.0,1.49e-08
942,0.0,1.49e-08
943,0.0,1.49e-08
944,0.0,1.49e-08
945,0.0,1.49e-08
946,0.0,1.49e-08
947,0.0,1.49e-08
948,0.0,1.49e-08
949,0.0,1.49e-08
950,0.019444444,0.03431928
951,0.0,1.49e-08
952,0.0,1.49e-08
953,0.0,1.49e-08
954,0.0,1.49e-08
955,0.0,1.49e-08
956,0.0,1.49e-08
957,0.0,1.49e-08
958,0.0,1.49e-08
959,0.0,1.49e-08
960,0.0,1.49e-08
961,0.004166667,1.49e-08
962,0.002777778,1.49e-08
963,0.001388889,1.49e-08
964,0.0,1.49e-08
965,0.0,1.49e-08
966,0.0,1.49e-08
967,0.0,0.003860265
968,0.002777778,1.49e-08
969,0.0,0.00174506
970,0.0,0.000491038
971,0.0,0.000339955
972,0.023611111,0.007569432
973,0.001388889,0.00068745
974,0.111111111,0.033533633
975,0.0,4.53e-05
976,0.043055556,0.003746957
977,0.0,0.001042515
978,0.0,1.49e-08
979,0.0,0.000241756
980,0.0,1.49e-08
981,0.070833333,0.045303255
982,0.025,0.023101121
983,0.0,1.49e-08
984,0.0,1.49e-08
985,0.0,1.49e-08
986,0.0,1.49e-08
987,0.0,1.49e-08
988,0.0,1.49e-08
989,0.0,1.49e-08
990,0.0,1.49e-08
991,0.0,3.02e-05
992,0.0,1.49e-08
993,0.002777778,1.49e-08
994,0.065277778,0.000181317
995,0.009722222,0.002379626
996,0.0,0.000241756
997,0.0,1.49e-08
998,0.005555556,1.49e-08
999,0.002777778,0.000891417
1000,0.0,0.000294626
1001,0.0,1.49e-08
1002,0.0,1.49e-08
1003,0.001388889,0.000438169
1004,0.015277778,0.040574253
1005,0.0,1.49e-08
1006,0.0,1.49e-08
1007,0.0,1.49e-08
1008,0.005555556,0.000468388
1009,0.090277778,0.008566603
1010,0.093055556,0.15481818
1011,0.061111111,0.015312612
1012,0.0,1.49e-08
1013,0.0,0.000423059
1014,0.0,1.49e-08
1015,0.0,1.49e-08
1016,0.0,0.000800774
1017,0.0,3.02e-05
1018,0.048611111,0.08982083
1019,0.0,0.000808328
1020,0.0,1.49e-08
1021,0.122222222,0.015229523
1022,0.001388889,0.000196427
1023,0.005555556,0.000906527
1024,0.001388889,0.000271976
1025,0.005555556,0.007607207
1026,0.001388889,1.49e-08
1027,0.002777778,0.001140714
1028,0.0,1.49e-08
1029,0.015277778,0.009216279
1030,0.002777778,1.49e-08
1031,0.0,0.001322016
1032,0.0,1.49e-08
1033,0.001388889,0.01688391
1034,0.005555556,0.004026458
1035,0.0,0.000574142
1036,0.0,1.49e-08
1037,0.0,0.004525051
1038,0.004166667,4.53e-05
1039,0.08028169,0.011535451
1040,0.0,1.49e-08
1041,0.0,0.016045377
1042,0.022222222,1.49e-08
1043,0.072222222,0.002047241
1044,0.001388889,0.000151098
1045,0.0,1.49e-08
1046,0.0,1.49e-08
1047,0.0,0.000468388
1048,0.0,0.000294626
1049,0.0625,0.003323913
1050,0.0,0.002198324
1051,0.047222222,0.004668579
1052,0.001388889,0.008793235
1053,0.0,0.003210604
1054,0.0,1.49e-08
1055,0.040277778,0.00139001
1056,0.001388889,1.49e-08
1057,0.0,1.49e-08
1058,0.0,1.49e-08
1059,0.0,1.49e-08
1060,0.0,1.49e-08
1061,0.0,1.49e-08
1062,0.0,1.49e-08
1063,0.0,0.000642136
1064,0.0,0.017057657
1065,0.0,0.000483483
1066,0.054166667,1.49e-08
1067,0.0,0.0496621
1068,0.009722222,0.011233285
1069,0.275,1.49e-08
1070,0.001388889,1.49e-08
1071,0.011111111,1.49e-08
1072,0.001388889,7.56e-05
1073,0.055555556,0.005152062
1074,0.005555556,0.031690374
1075,0.0125,0.009223834
1076,0.001388889,0.05232121
1077,0.0,0.02324465
1078,0.0,0.009835735
1079,0.0,1.49e-08
1080,0.0,1.49e-08
1081,0.0,1.49e-08
1082,0.0,1.49e-08
1083,0.0,1.49e-08
1084,0.0,1.49e-08
1085,0.0,1.49e-08
1086,0.0,1.49e-08
1087,0.0,1.49e-08
1088,0.0,1.49e-08
1089,0.0,1.49e-08
1090,0.0,1.49e-08
1091,0.0,0.000241756
1092,0.0,0.000120878
1093,0.0,1.49e-08
1094,0.0,1.49e-08
1095,0.0,0.001155824
1096,0.0,1.49e-08
1097,0.0,1.49e-08
1098,0.047222222,0.001337126
1099,0.0,8.31e-05
1100,0.0,1.49e-08
1101,0.0,0.003082171
1102,0.0,7.56e-05
1103,0.0,1.49e-08
1104,0.0,1.49e-08
1105,0.0,0.00031729
1106,0.008333333,0.10456687
1107,0.0,1.49e-08
1108,0.0,1.49e-08
1109,0.0,1.49e-08
1110,0.0,1.49e-08
1111,0.0,1.49e-08
1112,0.0,1.49e-08
1113,0.0,1.49e-08
1114,0.0,1.49e-08
1115,0.086111111,1.49e-08
1116,0.076388889,0.012018934
1117,0.011111111,0.000120878
1118,0.004166667,1.49e-08
1119,0.002777778,6.8e-05
1120,0.001388889,1.49e-08
1121,0.0,1.49e-08
1122,0.0,1.49e-08
1123,0.0,1.49e-08
1124,0.0,1.49e-08
1125,0.019444444,1.49e-08
1126,0.005555556,0.03510493
1127,0.008333333,0.007977366
1128,0.005555556,0.000536367
1129,0.004166667,0.00600569
1130,0.005555556,0.000491038
1131,0.006944444,0.000400394
1132,0.004166667,1.49e-08
1133,0.004166667,1.49e-08
1134,0.004166667,1.49e-08
1135,0.002777778,1.49e-08
1136,0.004166667,1.49e-08
1137,0.008450704,1.49e-08
1138,0.011111111,0.002039686
1139,0.011111111,0.02774702
1140,0.008333333,1.49e-08
1141,0.008333333,1.49e-08
1142,0.008333333,7.56e-05
1143,0.006944444,0.001881033
1144,0.005555556,0.000120878
1145,0.006944444,1.49e-08
1146,0.004166667,1.49e-08
1147,0.001388889,1.49e-08
1148,0.0,1.49e-08
1149,0.0,1.49e-08
1150,0.0,1.49e-08
1151,0.0,1.49e-08
1152,0.0,1.49e-08
1153,0.0,1.49e-08
1154,0.0,1.49e-08
1155,0.0,1.49e-08
1156,0.0,1.49e-08
1157,0.0,3.78e-05
1158,0.0,1.49e-08
1159,0.0,1.49e-08
1160,0.0,1.49e-08
1161,0.0,0.004064232
1162,0.232394366,0.003610984
1163,0.254166667,0.003036842
1164,0.059722222,0.022360787
1165,0.051388889,0.019399494
1166,0.004166667,0.31629926
1167,0.0,0.004366413
1168,0.0,1.49e-08
1169,0.0,0.001397565
1170,0.0,1.49e-08
1171,0.0,1.49e-08
1172,0.0,1.49e-08
1173,0.0,0.000611916
1174,0.0,1.49e-08
1175,0.001388889,0.008702591
1176,0.0,1.49e-08
1177,0.0,1.49e-08
1178,0.0,1.49e-08
1179,0.001388889,0.000241756
1180,0.0,1.49e-08
1181,0.0,1.49e-08
1182,0.0,1.49e-08
1183,0.0,1.49e-08
1184,0.041666667,0.003210604
1185,0.0,0.002077445
1186,0.0,1.49e-08
1187,0.0,0.000188872
1188,0.0,1.49e-08
1189,0.0,1.49e-08
1190,0.140277778,1.49e-08
1191,1.158333333,0.040627122
1192,0.004166667,1.49e-08
1193,0.0,1.49e-08
1194,0.0,1.49e-08
1195,0.0,1.49e-08
1196,0.0,1.49e-08
1197,0.0,1.49e-08
1198,0.0,1.49e-08
1199,0.0,1.49e-08
1200,0.0,1.49e-08
1201,0.0,0.000173762
1202,0.0,1.49e-08
1203,0.0,0.000407949
1204,0.105555556,0.28176093
1205,0.0,1.49e-08
1206,0.0,1.49e-08
1207,0.0,1.49e-08
1208,0.0,1.49e-08
1209,0.0,1.49e-08
1210,0.0,1.49e-08
1211,0.0,1.49e-08
1212,0.0,1.49e-08
1213,0.0,1.49e-08
1214,0.0,1.49e-08
1215,0.0,1.51e-05
1216,0.134722222,0.000143543
1217,0.530555556,0.002734676
1218,0.016666667,1.49e-08
1219,0.0,0.000778109
1220,0.0,1.49e-08
1221,0.0,1.49e-08
1222,0.0,1.49e-08
1223,0.0,1.49e-08
1224,0.0,1.49e-08
1225,0.0,1.49e-08
1226,0.0,1.49e-08
1227,0.0,1.49e-08
1228,0.0,1.49e-08
1229,0.0,1.49e-08
1230,0.0,7.56e-05
1231,0.0,0.000241756
1232,0.0,1.49e-08
1233,0.0,1.49e-08
1234,0.0,1.49e-08
1235,0.0,1.49e-08
1236,0.0,1.49e-08
1237,0.0,1.49e-08
1238,0.0,1.49e-08
1239,0.0,1.49e-08
1240,0.0,1.49e-08
1241,0.0,1.49e-08
1242,0.0,1.49e-08
1243,0.0,9.07e-05
1244,0.0,1.49e-08
1245,0.0,1.49e-08
1246,0.0,1.49e-08
1247,0.0,1.49e-08
1248,0.0,1.49e-08
1249,0.0,1.49e-08
1250,0.0,1.49e-08
1251,0.0,1.49e-08
1252,0.026388889,1.49e-08
1253,0.001388889,0.0013749
1254,0.0,1.49e-08
1255,0.0,1.49e-08
1256,0.0,1.49e-08
1257,0.0,1.49e-08
1258,0.0,1.49e-08
1259,0.0,1.49e-08
1260,0.0,0.00036262
1261,0.0,0.000143543
1262,0.0,0.000294626
1263,0.0,0.002236098
1264,0.0,1.51e-05
1265,0.0,0.000158653
1266,0.086111111,1.49e-08
1267,0.148611111,0.005899936
1268,0.290277778,0.29723972
1269,0.0125,0.000536367
1270,0.031944444,0.023025572
1271,0.036111111,0.002054781
1272,0.016666667,0.00210011
1273,0.0,0.000196427
1274,0.001388889,1.49e-08
1275,0.0,0.003021747
1276,0.0,0.011203066
1277,0.0,3.78e-05
1278,0.0,1.49e-08
1279,0.0,0.001178488
1280,0.0,1.49e-08
1281,0.0,0.000143543
1282,0.0,1.49e-08
1283,0.0,1.49e-08
1284,0.133333333,0.34852597
1285,0.0,1.49e-08
1286,0.0,1.49e-08
1287,0.0,0.000853658
1288,0.122222222,0.001971692
1289,0.0,1.49e-08
1290,0.111111111,0.000642136
1291,0.238888889,0.26131892
1292,0.0,0.001359791
1293,0.0,1.49e-08
1294,0.0,1.49e-08
1295,0.0,1.49e-08
1296,0.0,1.49e-08
1297,0.0,1.49e-08
1298,0.0,0.009284273
1299,0.141666667,0.001163378
1300,0.4125,0.07014184
1301,0.191666667,0.051142737
1302,0.027777778,0.06842701
1303,0.015277778,0.021159649
1304,0.001388889,1.49e-08
1305,0.0,0.001949027
1306,0.054166667,0.014262557
1307,0.136111111,0.03017196
1308,0.020833333,1.51e-05
1309,0.006944444,0.010961324
1310,0.044444444,0.018319234
1311,0.0,0.002689347
1312,0.0,0.000211537
1313,0.011111111,0.000891417
1314,0.0,1.49e-08
1315,0.0,1.49e-08
1316,0.0,1.49e-08
1317,0.0,1.49e-08
1318,0.0,1.49e-08
1319,0.0,1.49e-08
1320,0.0,1.49e-08
1321,0.0,1.49e-08
1322,0.0,1.49e-08
1323,0.0,1.49e-08
1324,0.0,0.012910336
1325,0.2875,0.3095306
1326,0.227777778,0.054270223
1327,0.0,0.0006648
1328,0.001388889,1.49e-08
1329,0.0,1.49e-08
1330,0.0,1.49e-08
1331,0.022222222,0.000113323
1332,0.001388889,1.49e-08
1333,0.0,0.000143543
1334,0.001388889,0.000196427
1335,0.057746479,0.001148269
1336,0.001388889,1.49e-08
1337,0.0,9.82e-05
1338,0.0,1.49e-08
1339,0.0,6.05e-05
1340,0.0,1.49e-08
1341,0.0,1.49e-08
1342,0.0,1.49e-08
1343,0.0,1.49e-08
1344,0.0,1.49e-08
1345,0.0,0.000241756
1346,0.0,1.49e-08
1347,0.0,0.013250291
1348,0.005555556,0.001412675
1349,0.0,0.01611337
1350,0.0,0.001911253
1351,0.001388889,1.49e-08
1352,0.0,1.49e-08
1353,0.0,1.49e-08
1354,0.0,1.49e-08
1355,0.0,1.49e-08
1356,0.002777778,0.000241756
1357,0.001388889,0.003459886
1358,0.002777778,0.00174506
1359,0.0,0.002258748
1360,0.0,0.001155824
1361,0.001408451,0.000838548
1362,0.0,6.8e-05
1363,0.0,0.0088159
1364,0.0,1.49e-08
1365,0.0,1.49e-08
1366,0.0,1.49e-08
1367,0.0,1.49e-08
1368,0.001388889,7.56e-05
1369,0.0,7.56e-05
1370,0.0,1.49e-08
1371,0.077777778,0.1456699
1372,0.213888889,0.055282503
1373,0.005555556,0.002462715
1374,0.001388889,1.49e-08
1375,0.001388889,1.49e-08
1376,0.002777778,1.49e-08
1377,0.0,1.49e-08
1378,0.001388889,0.03441748
1379,0.023611111,0.025631815
1380,0.0,1.49e-08
1381,0.0,1.49e-08
1382,0.0,1.49e-08
1383,0.0,1.49e-08
1384,0.0,1.49e-08
1385,0.0,1.49e-08
1386,0.0,1.49e-08
1387,0.0,1.49e-08
1388,0.0,1.49e-08
1389,0.0,1.49e-08
1390,0.0,1.49e-08
1391,0.0,1.49e-08
1392,0.0,3.78e-05
1393,0.0,1.49e-08
1394,0.001388889,0.000143543
1395,0.002777778,0.000755444
1396,0.004166667,0.000143543
1397,0.0,1.49e-08
1398,0.0,1.49e-08
1399,0.0,0.000120878
1400,0.0,1.49e-08
1401,0.0,1.49e-08
1402,0.0,1.49e-08
1403,0.0,0.006443843
1404,0.056944444,1.49e-08
1405,0.120833333,0.1164498
1406,0.019444444,0.000982076
1407,0.0125,0.010530725
1408,0.0,0.000120878
1409,0.0,1.49e-08
1410,0.001388889,1.49e-08
1411,0.0,1.49e-08
1412,0.0,0.014859349
1413,0.0,3.78e-05
1414,0.001388889,6.8e-05
1415,0.0,1.49e-08
1416,0.070833333,0.004781902
1417,0.134722222,0.004268199
1418,0.006944444,0.001208708
1419,0.0,1.49e-08
1420,0.002777778,1.49e-08
1421,0.0,0.002122775
1422,0.002777778,3.78e-05
1423,0.002777778,0.000551477
1424,0.002941176,0.000143543
1425,0.0,1.51e-05
1426,,1.49e-08
1427,,1.49e-08
1428,,0.000188872
1429,,1.49e-08
1430,0.0,1.49e-08
1431,0.0,1.49e-08
1432,0.0,1.49e-08
1433,0.0,1.49e-08
1434,0.002777778,1.49e-08
1435,0.003389831,1.49e-08
1436,0.0,0.000279531
1437,,0.000173762
1438,,1.49e-08
1439,,0.000808328
1440,,0.000445724
1441,,0.000619471
1442,,9.07e-05
1443,0.001515152,7.56e-05
1444,0.001388889,1.51e-05
1445,0.0,1.49e-08
1446,0.0,1.49e-08
1447,0.034722222,1.49e-08
1448,0.265277778,0.07796812
1449,0.1,0.0196639
1450,0.055555556,0.004834771
1451,0.0,7.56e-05
1452,0.0,1.49e-08
1453,0.0,1.49e-08
1454,0.002777778,7.56e-05
1455,0.0625,1.49e-08
1456,0.086046512,6.8e-05
1457,0.006944444,1.49e-08
1458,0.054166667,0.079071045
1459,0.011940299,0.021680906
